osm_id|name|category|type|lon|lat|alt_name|int_name|street|housenumber|postcode|city|country|phone|fax|email|website|opening_hours|description|image|last_update|operator|wikipedia|wkt
W121549601|Barbati Beach|TOURIST|BEACH|19.8684888355042|39.7167041590621||||||||||||||||||MULTIPOLYGON(((19.865095 39.7137066,19.8657818 39.7143665,19.8663994 39.7149055,19.867119 39.7155228,19.8676288 39.7159341,19.8680739 39.7162958,19.86851 39.7166403,19.8690375 39.7170586,19.8696387 39.7175312,19.8702512 39.7179861,19.8717062 39.7190809,19.8719312 39.7192309,19.87175 39.7192738,19.8715263 39.7191743,19.8714063 39.7191636,19.8711381 39.718949,19.8709664 39.7188087,19.8708269 39.7187015,19.8705909 39.7185199,19.8703871 39.7183714,19.8701296 39.7181733,19.8700115 39.7180908,19.8694127 39.7175775,19.8689192 39.717202,19.8683077 39.7167274,19.8677337 39.7163107,19.8674655 39.716092,19.8667681 39.715473,19.8663336 39.7150851,19.8659205 39.7147055,19.8654109 39.7142598,19.8651102 39.7139842,19.8650407 39.7138761,19.8650246 39.7137853,19.865095 39.7137066)))
W121601939|Λάκωνες|POI|VILLAGE|19.7085247656349|39.6812486637903||Lakones|||49083|||||||||||||MULTIPOLYGON(((19.7042632 39.681276,19.704659 39.681451,19.7054731 39.681493,19.7062159 39.6817311,19.7079427 39.6817549,19.7088277 39.6817454,19.7092919 39.6820074,19.7105793 39.6821979,19.7111108 39.6820129,19.7118667 39.6817835,19.7109751 39.6813288,19.7112416 39.6811262,19.7114467 39.6807864,19.7101635 39.6806989,19.7098588 39.680324,19.7090986 39.6803291,19.7089941 39.680534,19.7083683 39.6805827,19.7082858 39.6803265,19.7080909 39.6803218,19.7076611 39.6805899,19.7072839 39.6807699,19.7065888 39.680712,19.7061363 39.6808017,19.7059804 39.6808535,19.7059139 39.6809973,19.7051423 39.6808976,19.7042632 39.681276)))
W121749392|Kamari Apartments|ACCOMMODATION|HOTEL|19.8048787755474|39.7903157194764||||||||||||||||||MULTIPOLYGON(((19.8046227 39.7897656,19.8056084 39.7900428,19.805333 39.7906336,19.8050563 39.790565,19.8049362 39.7908631,19.8041882 39.7906776,19.8046227 39.7897656)))
W122781680|Arillas Magouladon|POI|VILLAGE|19.6525897167534|39.7473668130464||||||||||||||||||MULTIPOLYGON(((19.6471078 39.7449563,19.6463355 39.745617,19.6457481 39.7464388,19.6442032 39.7475576,19.6440094 39.74885,19.6469576 39.7489284,19.6471468 39.7492795,19.6485617 39.749765,19.6502826 39.7497112,19.6516684 39.7507683,19.652768 39.7521241,19.653978 39.75229,19.656238 39.752207,19.6583035 39.7524502,19.6599075 39.7517272,19.6590277 39.7493763,19.6587395 39.748947,19.6585898 39.7487226,19.6580339 39.7479534,19.6578885 39.7463432,19.6574089 39.7461137,19.6575294 39.7454049,19.6572856 39.7440624,19.6563383 39.7438797,19.6553691 39.7438851,19.6552835 39.7427959,19.6545057 39.7428577,19.6533283 39.7428096,19.652921 39.7423878,19.6515276 39.7420701,19.6508257 39.7421581,19.6503134 39.7421646,19.6500742 39.7421493,19.649183 39.7422675,19.649103 39.7422671,19.6490552 39.7422742,19.648832 39.7425291,19.648601 39.7429758,19.6484454 39.7432606,19.6482656 39.7435369,19.647869 39.7440953,19.6471078 39.7449563)))
W122934061|Άγιος Στέφανος|TOURIST|BEACH|19.6434254062385|39.7574540722055||||||||||||||||||MULTIPOLYGON(((19.6403252 39.7542456,19.6402952 39.7540214,19.6403681 39.7540188,19.641079 39.7542598,19.6413455 39.7543501,19.642633 39.7550264,19.6430397 39.7554015,19.643265 39.7558799,19.6437263 39.75694,19.6441394 39.7575047,19.6443915 39.7580617,19.6447617 39.7598217,19.6451652 39.7618427,19.6448735 39.7621839,19.6444991 39.760305,19.6439918 39.7579755,19.6434602 39.7571856,19.6429575 39.7564018,19.6421631 39.7552146,19.6412168 39.7546346,19.6403252 39.7542456)))
W124059182|Gyali Beach|TOURIST|BEACH|19.7559729250532|39.6210452055064||||||||||||||||||MULTIPOLYGON(((19.7548691 39.6210279,19.7548512 39.621105,19.7549694 39.6211813,19.7551125 39.6212212,19.7552416 39.621218,19.7556706 39.6213,19.7562363 39.6212001,19.7565586 39.620844,19.7566543 39.620657,19.7566478 39.6205944,19.7565258 39.620576,19.7564161 39.6207307,19.7562596 39.6208836,19.7559561 39.6210706,19.7556477 39.6211555,19.7554459 39.6211706,19.7551903 39.6211534,19.7550175 39.6211071,19.7548691 39.6210279)))
W128504040|Άγιος Ανδρέας|POW|CHRISTIAN|20.0944455173998|39.3835120741873||||||||||||||||||MULTIPOLYGON(((20.0943714 39.383551,20.0945237 39.3835459,20.0945196 39.3834731,20.0943673 39.3834783,20.0943714 39.383551)))
W128632667|Gardiki Castle|TOURIST|CASTLE2|19.8851072127382|39.4767710462593|||||||||||||Built in AD 1200s or earlier.||||en.wikipedia.org/wiki/Gardiki Castle, Corfu|MULTIPOLYGON(((19.8846105 39.4768627,19.8845568 39.4768689,19.8845676 39.4769331,19.8846228 39.4769277,19.8847499 39.4770449,19.8848197 39.477107,19.8847902 39.4771609,19.884868 39.4771857,19.8848948 39.4771298,19.8851603 39.4770698,19.8852032 39.4771091,19.8852504 39.477083,19.885214 39.4770429,19.8854731 39.4768615,19.8855278 39.4769,19.8855734 39.4768648,19.8855305 39.4768193,19.885619 39.4767116,19.8856592 39.476724,19.8856914 39.4766868,19.8856243 39.4766536,19.8856592 39.4766102,19.8855117 39.4765232,19.88545 39.4764901,19.8854634 39.4764652,19.8854071 39.4764342,19.8853856 39.4764694,19.8850235 39.4764487,19.8850074 39.4764093,19.8849565 39.4764217,19.8849753 39.4764694,19.8847607 39.4766081,19.8846105 39.4768627)))
W128635312|Taxiárchis|POW|CHRISTIAN|19.9567708971895|39.4573254267848||||||||||||||||||MULTIPOLYGON(((19.9566951 39.4573612,19.9568525 39.4573525,19.9568466 39.4572896,19.9566893 39.4572984,19.9566951 39.4573612)))
W129036902|San Georgio|ACCOMMODATION|HOTEL|19.9423434012435|39.4287793629051||||||||||||||||Frosch Sportreisen||MULTIPOLYGON(((19.9422627 39.4289164,19.9424899 39.4288801,19.9424413 39.4286982,19.9423995 39.4287049,19.9423794 39.4286296,19.9422258 39.4286541,19.942246 39.4287294,19.9422141 39.4287345,19.9422627 39.4289164)))
W129256379|Levant|ACCOMMODATION|HOTEL|19.8210326751431|39.5938228862261||||||||||||||||||MULTIPOLYGON(((19.8209801 39.5936462,19.8211991 39.5936949,19.8211169 39.5939148,19.8210732 39.5939051,19.8210267 39.5940293,19.8209034 39.594002,19.8209447 39.5938915,19.8208926 39.5938798,19.8209801 39.5936462)))
W129357791|Agios Gordios|TOURIST|BEACH|19.8495640868821|39.5460832862467||||||||||||||||||MULTIPOLYGON(((19.8501547 39.5415873,19.8504153 39.542253,19.8504262 39.542527,19.8503679 39.5429526,19.8503372 39.5433255,19.8502659 39.5445528,19.8502073 39.5448497,19.8500964 39.5450837,19.8499452 39.545196,19.8499206 39.5456631,19.8497978 39.546032,19.8493995 39.5467882,19.8493386 39.5469038,19.849037 39.5474469,19.8488164 39.5478829,19.8486968 39.5481704,19.8484756 39.5485261,19.848286 39.5488513,19.8480182 39.5492903,19.8477293 39.5498138,19.8472936 39.5504888,19.8470727 39.5507864,19.8472207 39.5509023,19.8473066 39.5508434,19.8474363 39.5506013,19.8475242 39.5505626,19.8476636 39.5503566,19.8479637 39.549838,19.8481848 39.5495396,19.8482688 39.5493235,19.8486209 39.548731,19.8489064 39.548276,19.849076 39.5479219,19.8492051 39.5476186,19.8494308 39.5473334,19.8497099 39.5468698,19.8497092 39.5467589,19.849841 39.5466459,19.8499729 39.5462215,19.8500545 39.5459213,19.8502518 39.5456042,19.8503894 39.5453791,19.8505432 39.5448591,19.850618 39.5446906,19.8505903 39.5445996,19.8506007 39.5442574,19.8507179 39.5438524,19.8508198 39.5434622,19.8507272 39.5432769,19.8507308 39.543165,19.8507786 39.5430987,19.8507891 39.5429502,19.8507017 39.542806,19.8506826 39.5428041,19.8505798 39.5427936,19.8505613 39.5427181,19.8505871 39.5426305,19.8506855 39.5426463,19.8506363 39.5422707,19.8505298 39.5421782,19.8505317 39.5421109,19.8504856 39.5420625,19.8504982 39.5420077,19.8504584 39.5419641,19.8504835 39.5419044,19.8504417 39.5418592,19.8504325 39.5417753,19.8504166 39.5417171,19.8504647 39.5416542,19.8503998 39.5415735,19.8502847 39.5415251,19.8502126 39.5415596,19.8501547 39.5415873)))
W129361732|Paramonas beach|TOURIST|BEACH|19.8528165413236|39.5021446304194||||||||||||||||||MULTIPOLYGON(((19.8527146 39.502788,19.852723 39.5029954,19.8527692 39.5029943,19.8528126 39.5027793,19.8529294 39.5021333,19.8529616 39.5018601,19.8529294 39.501678,19.8527577 39.501471,19.8526628 39.5014797,19.8527454 39.5016654,19.8527636 39.5018361,19.8527146 39.502788)))
W129366051|Capo di Corfu|TOURIST|BEACH|20.0988854094673|39.4042810513654||||||||||||||||||MULTIPOLYGON(((20.0985216 39.4051954,20.0984272 39.4051254,20.0983875 39.4050338,20.0984144 39.4048762,20.0983983 39.4047851,20.0984787 39.4045902,20.0986397 39.4043335,20.0988006 39.4040433,20.09891 39.4038902,20.099307 39.4033679,20.0995409 39.4034423,20.0991761 39.4040599,20.0989401 39.4044866,20.0987598 39.4048518,20.0986418 39.4051254,20.0985216 39.4051954)))
W129366054|Aquis Capo di Corfu|ACCOMMODATION|HOTEL|20.0979060191324|39.4045847056389||||||||||||||||||MULTIPOLYGON(((20.0974936 39.4045541,20.0982401 39.4048454,20.0983554 39.404669,20.097913 39.4044963,20.0979552 39.4044318,20.0976511 39.4043131,20.0974936 39.4045541)))
W129367008|Part|TOURIST|BEACH|19.7245519173896|39.6662319412887||||||||||||||||||MULTIPOLYGON(((19.7243938 39.666176,19.7244745 39.6661544,19.7244893 39.6661561,19.7245495 39.6661627,19.7246676 39.6662618,19.7246534 39.6663448,19.7244065 39.6661863,19.7243938 39.666176)))
W129367857|Monastery of Paleokastritsa|POW|CHRISTIAN|19.7015091984866|39.6693939549128||||||||||||||||||MULTIPOLYGON(((19.7012598 39.6695633,19.7017788 39.6696099,19.7018002 39.6695315,19.7017965 39.6694989,19.7017895 39.6694365,19.7017794 39.669384,19.7017338 39.6692932,19.7017579 39.6692829,19.7016775 39.6692024,19.7016125 39.6692239,19.7015843 39.6691959,19.7013804 39.6690989,19.7012383 39.6694064,19.7011793 39.6695241,19.7012152 39.6695415,19.7012598 39.6695633)))
W129496036|Μονή Κυράς Αγγέλων|POW|CHRISTIAN|20.0662856960356|39.430491210221||||||||||||||||||MULTIPOLYGON(((20.0660442 39.4304913,20.0660598 39.4305821,20.066049 39.4306987,20.0663191 39.4307094,20.0664421 39.4305696,20.0666013 39.4303541,20.0664449 39.4303036,20.0663975 39.4302879,20.0662661 39.4302571,20.066214 39.4303896,20.0660952 39.4303617,20.0660442 39.4304913)))
W129510585|Ammos|FOOD|BAR|20.0985980930909|39.4041815553717||||||||||||||||||MULTIPOLYGON(((20.098532 39.4041721,20.0985538 39.4042216,20.0986126 39.4042322,20.0986623 39.4041933,20.0986477 39.4041428,20.0985775 39.4041327,20.098532 39.4041721)))
W136843282|Φύκι|LANDUSE|CONIFEROUSDECIDUOUS|19.3964626062396|39.8565010063795||||||||||||||||||MULTIPOLYGON(((19.396007 39.860913,19.397344 39.860436,19.3985425 39.8603098,19.3996068 39.8601243,19.4007425 39.8600446,19.4009464 39.8599388,19.401349 39.859588,19.401578 39.858704,19.402126 39.857649,19.402445 39.856952,19.402468 39.856611,19.401802 39.856375,19.400942 39.856498,19.400431 39.857003,19.399179 39.857374,19.398443 39.857161,19.398119 39.856911,19.397938 39.856563,19.398125 39.855808,19.398743 39.855229,19.399528 39.854708,19.400094 39.854389,19.400522 39.854117,19.400634 39.853964,19.400614 39.853753,19.399817 39.853542,19.397711 39.853818,19.397182 39.853533,19.396631 39.85309,19.396063 39.852883,19.395078 39.852791,19.393744 39.85279,19.392201 39.852861,19.391117 39.853213,19.3907921 39.8535208,19.390398 39.853738,19.390264 39.854207,19.390665 39.854855,19.391905 39.855748,19.393496 39.856497,19.394172 39.85713,19.394528 39.857935,19.394486 39.858566,19.394251 39.859004,19.394221 39.859451,19.394653 39.860007,19.395315 39.86011,19.395646 39.860254,19.395832 39.860524,19.396007 39.860913)))
W138562523|Παντοκράτωρ Βίγλα (Αγ. Ματθαίου)|LANDUSE|GRASS|19.8696090087951|39.4891835942099||||||||||||||||||MULTIPOLYGON(((19.8679417 39.4948764,19.8687344 39.4948776,19.868937 39.49511,19.8691491 39.4944331,19.8693327 39.4937461,19.8700129 39.493293,19.8708118 39.492619,19.8713459 39.4921606,19.8724952 39.4917152,19.8736739 39.4912618,19.8748215 39.4910414,19.8758245 39.4905907,19.8763573 39.4901323,19.8769197 39.489684,19.877751 39.4887768,19.8786384 39.4880969,19.8793202 39.4874186,19.8788896 39.4865027,19.8794247 39.4858282,19.8802268 39.4849201,19.8807009 39.4844686,19.8812395 39.4835601,19.8816573 39.4828814,19.8818151 39.4817433,19.8811448 39.4812872,19.8801179 39.4812778,19.8792963 39.4812756,19.8777948 39.4817267,19.8765604 39.481944,19.8749434 39.4821657,19.8740901 39.4823876,19.8732652 39.4826194,19.87191 39.4830666,19.8709696 39.4832853,19.8706229 39.4835394,19.8697684 39.4835036,19.8681449 39.4839593,19.8676114 39.4844087,19.8670776 39.484867,19.8665454 39.4853163,19.8658312 39.4862275,19.8650886 39.4871287,19.8644345 39.4878079,19.8634852 39.4887197,19.8630382 39.4893972,19.862498 39.4905307,19.8618161 39.4912089,19.86102 39.4914417,19.8600793 39.4916603,19.8589294 39.4921146,19.858338 39.4925618,19.8578334 39.4930121,19.8573585 39.4934725,19.8573226 39.4941557,19.8579627 39.4946108,19.8587213 39.4950702,19.859126 39.495751,19.8599107 39.4964365,19.8601386 39.4971201,19.8610705 39.4978107,19.8622687 39.4982677,19.8632376 39.4982752,19.8637125 39.4978148,19.864277 39.4971415,19.8650504 39.4962324,19.8656135 39.4957752,19.8663494 39.4955582,19.866826 39.4948727,19.8679417 39.4948764)))
W138562529|Ψηλός Παντοκράτωρ (Σπαρτύλας-Πεταλείας-Νησακίου)|LANDUSE|GRASS|19.8656396194122|39.735099520561||||||||||||||||||MULTIPOLYGON(((19.8809046 39.7417943,19.8802033 39.7408778,19.8807742 39.7399705,19.8815814 39.7392877,19.8822115 39.7383825,19.8823657 39.7376945,19.8822859 39.7367821,19.8821178 39.7358665,19.8817739 39.7347286,19.8815771 39.7335868,19.8815549 39.7329016,19.8815333 39.7319912,19.8814245 39.7310778,19.8814012 39.7303925,19.8813488 39.7297062,19.8813559 39.729022,19.8813627 39.7283378,19.881191 39.7276562,19.8807826 39.7269753,19.8797533 39.7262813,19.8783981 39.7255937,19.8773642 39.7253678,19.8763903 39.725135,19.8747342 39.724896,19.8732238 39.7248962,19.8702048 39.7248878,19.8679845 39.7248807,19.8661458 39.7251033,19.864074 39.7250924,19.8622383 39.7250899,19.8604918 39.7250816,19.8582986 39.7253004,19.8557781 39.7257507,19.8545027 39.7259753,19.852902 39.7261972,19.8520116 39.7264175,19.8513533 39.7271054,19.8507811 39.7280125,19.8503576 39.7289249,19.8495483 39.7298326,19.8486811 39.7307381,19.8478457 39.7314196,19.8458565 39.7318707,19.8449348 39.732324,19.8439553 39.73255,19.8440364 39.7332374,19.8450314 39.7343807,19.8455535 39.7355162,19.8461313 39.7368878,19.846709 39.7382593,19.8470555 39.7391723,19.8474255 39.7405455,19.8476532 39.7414542,19.847647 39.7421384,19.8481727 39.7428237,19.8486786 39.7425987,19.8493657 39.7419208,19.8501085 39.7416953,19.8509086 39.7416969,19.852179 39.7419315,19.8531566 39.7419304,19.8543434 39.7417117,19.8557966 39.7414845,19.8574321 39.7408045,19.8583554 39.7403512,19.8594203 39.7403532,19.860218 39.7405889,19.8608033 39.7412762,19.8618029 39.7419603,19.8631832 39.7431083,19.8639781 39.743569,19.8647135 39.7440275,19.8656822 39.7449356,19.8663271 39.7456251,19.8669707 39.7463144,19.8675886 39.7467688,19.8682951 39.7472262,19.8690599 39.7476858,19.8725311 39.747017,19.8733908 39.7470205,19.8741334 39.7467948,19.8753481 39.746793,19.8762067 39.7467966,19.8776028 39.7463509,19.8787326 39.7458958,19.8799217 39.7454427,19.8809919 39.7449855,19.8820325 39.7445361,19.8833113 39.7440862,19.8829625 39.7433984,19.8818439 39.7427102,19.8809046 39.7417943)))
W149674203|Thomas' Place|FOOD|RESTAURANT|19.93327455|39.74372075||||||||||||||||||MULTIPOLYGON(((19.9332877 39.7436413,19.9333785 39.7437263,19.9332614 39.7438002,19.9331706 39.7437152,19.9332877 39.7436413)))
W150545807|Apotripiti|TOURIST|BEACH|19.6951053216758|39.7965474644022||||||||||||||||||MULTIPOLYGON(((19.6955306 39.7964815,19.6953985 39.7964681,19.6952702 39.7964644,19.6951203 39.796467,19.6949821 39.7964794,19.6948909 39.7965011,19.6948587 39.7965124,19.6947876 39.796531,19.6947313 39.7965434,19.6947072 39.7965536,19.6946052 39.7966216,19.6945818 39.7967107,19.6947533 39.796629,19.6951663 39.7965663,19.6955553 39.7965766,19.6955787 39.79666,19.6956105 39.7965904,19.6955842 39.7965227,19.6955306 39.7964815)))
W152116915|Myrtiotissa Beach|TOURIST|BEACH|19.7988679585152|39.5957713596508|||||||||||http://www.geocities.ws/mirtiotissabeach/index.htm|||||||MULTIPOLYGON(((19.7983986 39.5958752,19.7983181 39.5958856,19.7981465 39.5959538,19.7978756 39.5960819,19.7976878 39.5961708,19.7976341 39.5962109,19.7975286 39.5962442,19.7975215 39.5962865,19.7976119 39.5963177,19.7976959 39.5963217,19.7977736 39.5962803,19.7978782 39.5962328,19.7980231 39.5961418,19.798125 39.5960922,19.7982457 39.5960364,19.7983361 39.5959994,19.7983879 39.5959662,19.7985753 39.5958716,19.7986638 39.5958695,19.7987451 39.5958528,19.7988282 39.5958176,19.7990536 39.5958238,19.799295 39.5957887,19.7995248 39.5956587,19.799767 39.5954807,19.7999199 39.5953423,19.799987 39.5952038,19.799944 39.595119,19.7998931 39.5951149,19.7998676 39.5952554,19.7996373 39.5954504,19.7994676 39.5954602,19.799463 39.5955067,19.7992537 39.5955316,19.7990978 39.5956057,19.7989794 39.5956876,19.7988251 39.595679,19.7987239 39.5957402,19.798568 39.595807,19.7983986 39.5958752)))
W152116918|Glyfada beach|TOURIST|BEACH|19.8083141608053|39.5915400123784||||||||||||||||||MULTIPOLYGON(((19.8030839 39.5939043,19.8031019 39.5940544,19.8031938 39.5941596,19.8035699 39.5941644,19.8040969 39.5940502,19.8043713 39.5940108,19.8049418 39.5937547,19.8055917 39.5934052,19.8060852 39.5931303,19.8069543 39.5927045,19.807649 39.5923118,19.8084448 39.5917684,19.8090491 39.5913238,19.8101756 39.5906293,19.8106423 39.5904412,19.8114523 39.5898769,19.811742 39.5896516,19.8118305 39.589447,19.812029 39.5889902,19.8121811 39.588825,19.8123455 39.5886987,19.8125191 39.5885811,19.8125132 39.5885008,19.8124448 39.5885024,19.8121685 39.5887318,19.8119754 39.5888744,19.8117064 39.5891371,19.811557 39.5892568,19.8112592 39.5893064,19.8111466 39.589387,19.8108883 39.5897634,19.8107201 39.589941,19.8102507 39.5902118,19.8099503 39.5903503,19.809725 39.5903792,19.8094353 39.5905983,19.809236 39.5908093,19.8089418 39.5909145,19.8086414 39.5911626,19.8082847 39.591516,19.8081774 39.5915842,19.8079547 39.5916318,19.8076678 39.5917496,19.8074854 39.5918591,19.8070508 39.5922518,19.8067156 39.5924895,19.8064339 39.5926652,19.8062328 39.5927458,19.8060584 39.5928016,19.8058063 39.5929422,19.8054898 39.5931654,19.8051143 39.5934031,19.8047173 39.5935932,19.8042694 39.5938185,19.8038859 39.5939115,19.8036095 39.593955,19.8034151 39.593957,19.8032623 39.5939394,19.8031563 39.5938899,19.8030839 39.5939043)))
W170312753|Villa Fantasia|POI|HAMLET|19.9119755875273|39.7327783447964||||||||||||||||||MULTIPOLYGON(((19.91182 39.7326577,19.911916 39.7326139,19.9120481 39.7327058,19.9120675 39.7326941,19.912176 39.7327999,19.9120835 39.7328753,19.9119701 39.732948,19.9119186 39.7329212,19.9118728 39.7328549,19.9118936 39.7328346,19.9118839 39.7328253,19.9118491 39.7327918,19.9118422 39.7327533,19.9118088 39.7326785,19.91182 39.7326577)))
W170312755|Villa Fantasia|ACCOMMODATION|HOTEL|19.9119588393448|39.7328574218097||||||||||||||||||MULTIPOLYGON(((19.9119593 39.7329261,19.9120404 39.7328776,19.911943 39.7327876,19.9118839 39.7328253,19.9119192 39.7328587,19.9119053 39.7328675,19.9119593 39.7329261)))
W171435185|Apollo Palace Hotel Village|ACCOMMODATION|HOTEL|19.9319723073109|39.4780355378059||||||||+30-26610-75433|+30-26610-75602|reservations@apollopalace-corfu.com|http://www.apollopalace-corfu.com/|||||||MULTIPOLYGON(((19.9322182 39.476692,19.932307 39.4767745,19.9324862 39.4769389,19.9326924 39.4771242,19.93288 39.477329,19.9329474 39.4774074,19.9326805 39.4778349,19.9328426 39.4779896,19.9332089 39.4780626,19.9333681 39.4780854,19.9335233 39.4781461,19.9335964 39.4781089,19.9339419 39.4782114,19.9340204 39.4782565,19.9340701 39.4783703,19.9340648 39.4785183,19.9340325 39.4787773,19.9337067 39.4786153,19.933245 39.4786024,19.9328909 39.4786604,19.9326012 39.4787722,19.9322633 39.4789709,19.9319897 39.4791117,19.9317966 39.4791531,19.9314962 39.4791697,19.9313352 39.4791241,19.9312226 39.4790413,19.9310295 39.4789047,19.9309276 39.4788136,19.9308632 39.4787804,19.9307511 39.4787502,19.9306317 39.4786578,19.9305842 39.4785983,19.9305145 39.4784368,19.9303965 39.478296,19.9305038 39.4781925,19.9306808 39.4780393,19.9308632 39.4778778,19.9309788 39.4777091,19.9310172 39.4776338,19.9309068 39.4775585,19.9306701 39.4772526,19.9305628 39.4771408,19.9304877 39.4770497,19.9304179 39.4769586,19.9305842 39.4768012,19.9307213 39.4767401,19.930831 39.4767432,19.9309222 39.4768633,19.9309287 39.4769793,19.9309665 39.477204,19.9310099 39.4774379,19.9310603 39.4774869,19.9311436 39.4774831,19.9313051 39.4773541,19.9314647 39.477177,19.931627 39.4769977,19.9318103 39.4768799,19.9321303 39.4767208,19.9322182 39.476692)))
